30721,258,16,8,31760,"file1039"
30721,259,16,8,31833,"file1112"
30721,260,16,8,31868,"file1147"
30721,261,16,8,31916,"file1195"
30721,262,16,8,32003,"file1282"
30721,263,16,8,32014,"file1293"
30721,264,464,8,32068,"file1347"
30721,266,16,7,31278,"file557"
30721,267,16,7,31289,"file568"
30721,268,16,7,31353,"file632"
30721,269,16,7,31374,"file653"
30721,270,16,7,31469,"file748"
30721,271,16,7,31485,"file764"
30721,272,16,7,31555,"file834"
30721,273,16,7,31616,"file895"
30721,274,16,7,31656,"file935"
30721,275,16,7,31678,"file957"
30721,276,16,7,31717,"file996"
30721,277,16,8,31724,"file1003"
30721,278,16,8,31784,"file1063"
30721,279,16,8,31905,"file1184"
30721,280,16,8,31956,"file1235"
30721,281,16,8,31958,"file1237"
30721,282,16,8,31984,"file1263"
30721,283,16,8,32039,"file1318"
30721,284,16,8,32069,"file1348"
30721,285,16,8,32117,"file1396"
30721,286,16,8,32192,"file1471"
30721,287,480,8,32200,"file1479"
30721,289,16,7,31349,"file628"
30721,290,16,7,31373,"file652"
30721,291,16,7,31378,"file657"
30721,292,16,7,31381,"file660"
30721,293,16,7,31464,"file743"
30721,294,16,7,31551,"file830"
30721,295,16,7,31556,"file835"
30721,296,16,7,31561,"file840"
30721,297,16,7,31584,"file863"
30721,298,16,7,31602,"file881"
30721,299,16,7,31628,"file907"
30721,300,16,7,31638,"file917"
30721,301,16,7,31639,"file918"
30721,302,16,7,31675,"file954"
30721,303,16,7,31679,"file958"
30721,304,16,8,31891,"file1170"
30721,305,16,8,31906,"file1185"
30721,306,16,8,31967,"file1246"
30721,307,16,8,31994,"file1273"
30721,308,16,8,32035,"file1314"
30721,309,432,8,32089,"file1368"
30721,311,16,7,31237,"file516"
30721,312,16,7,31262,"file541"
30721,313,16,7,31276,"file555"
30721,314,16,7,31280,"file559"
30721,315,16,7,31282,"file561"
30721,316,16,7,31314,"file593"
30721,317,16,7,31342,"file621"
30721,318,16,7,31369,"file648"
30721,319,16,7,31392,"file671"
30721,320,16,7,31399,"file678"
30721,321,16,7,31422,"file701"
30721,322,16,7,31424,"file703"
30721,323,16,7,31508,"file787"
30721,324,16,7,31521,"file800"
30721,325,16,7,31528,"file807"
30721,326,16,7,31531,"file810"
30721,327,16,7,31542,"file821"
30721,328,16,7,31586,"file865"
30721,329,16,7,31620,"file899"
30721,330,16,7,31623,"file902"
30721,331,16,7,31652,"file931"
30721,332,16,7,31658,"file937"
30721,333,16,7,31706,"file985"
30721,334,16,8,31792,"file1071"
30721,335,16,8,31859,"file1138"
30721,336,16,8,31866,"file1145"
30721,337,16,8,31887,"file1166"
30721,338,16,8,31911,"file1190"
30721,339,16,8,31915,"file1194"
30721,340,16,8,31951,"file1230"
30721,341,16,8,31998,"file1277"
30721,342,16,8,32157,"file1436"
30721,343,16,8,32183,"file1462"
30721,344,256,8,32189,"file1468"
30721,346,160,7,31221,"file500"
30721,347,16,7,31252,"file531"
30721,348,16,7,31261,"file540"
30721,349,16,7,31300,"file579"
30721,350,16,7,31324,"file603"
30721,351,16,7,31375,"file654"
30721,352,16,7,31453,"file732"
30721,353,16,7,31470,"file749"
30721,354,16,7,31493,"file772"
30721,355,16,7,31541,"file820"
30721,356,16,7,31577,"file856"
30721,357,16,7,31580,"file859"
30721,358,16,7,31661,"file940"
30721,359,16,7,31665,"file944"
30721,360,16,8,31721,"file1000"
30721,361,16,8,31789,"file1068"
30721,362,16,8,31793,"file1072"
30721,363,16,8,31815,"file1094"
30721,364,16,8,31877,"file1156"
30721,365,16,8,31924,"file1203"
30721,366,16,8,31932,"file1211"
30721,367,16,8,31941,"file1220"
30721,368,16,8,31957,"file1236"
30721,369,16,8,31961,"file1240"
30721,370,16,8,31978,"file1257"
30721,371,16,8,32095,"file1374"
30721,372,16,8,32104,"file1383"
30721,373,16,8,32106,"file1385"
30721,374,16,8,32124,"file1403"
30721,375,16,8,32139,"file1418"
30721,376,16,8,32159,"file1438"
30721,377,16,8,32190,"file1469"
30721,378,320,8,32214,"file1493"
30721,379,32,7,31299,"file578"
30721,380,64,7,31231,"file510"
30721,381,144,7,31225,"file504"
30721,382,48,7,31260,"file539"
30721,383,16,7,31297,"file576"
30721,384,16,7,31351,"file630"
30721,385,16,7,31402,"file681"
30721,386,16,7,31408,"file687"
30721,387,16,7,31439,"file718"
30721,388,16,7,31447,"file726"
30721,389,16,7,31484,"file763"
30721,390,16,7,31533,"file812"
30721,391,16,7,31564,"file843"
30721,392,16,7,31590,"file869"
30721,393,16,7,31646,"file925"
30721,394,16,7,31695,"file974"
30721,395,16,7,31713,"file992"
30721,396,16,8,31805,"file1084"
30721,397,16,8,31879,"file1158"
30721,398,16,8,31933,"file1212"
30721,399,16,8,31936,"file1215"
30721,400,16,8,31942,"file1221"
30721,401,16,8,31954,"file1233"
30721,402,16,8,31982,"file1261"
30721,403,16,8,31983,"file1262"
30721,404,16,8,31991,"file1270"
30721,405,16,8,32042,"file1321"
30721,406,16,8,32087,"file1366"
30721,407,16,8,32107,"file1386"
30721,408,16,8,32108,"file1387"
30721,409,16,8,32110,"file1389"
30721,410,16,8,32148,"file1427"
30721,411,16,8,32164,"file1443"
30721,412,16,8,32205,"file1484"
30721,413,16,8,32206,"file1485"
30721,414,240,8,32207,"file1486"
30721,416,64,7,31319,"file598"
30721,417,48,7,31308,"file587"
30721,418,48,7,31293,"file572"
30721,419,16,7,31339,"file618"
30721,420,16,7,31357,"file636"
30721,421,16,7,31380,"file659"
30721,422,16,7,31407,"file686"
30721,423,16,7,31463,"file742"
30721,424,16,7,31480,"file759"
30721,425,16,7,31538,"file817"
30721,426,16,7,31552,"file831"
30721,427,16,7,31606,"file885"
30721,428,16,7,31631,"file910"
30721,429,16,7,31644,"file923"
30721,430,16,7,31648,"file927"
30721,431,16,8,31751,"file1030"
30721,432,16,8,31778,"file1057"
30721,433,16,8,31783,"file1062"
30721,434,16,8,31843,"file1122"
30721,435,16,8,31844,"file1123"
30721,436,16,8,31874,"file1153"
30721,437,16,8,31926,"file1205"
30721,438,16,8,31980,"file1259"
30721,439,16,8,31985,"file1264"
30721,440,16,8,31997,"file1276"
30721,441,16,8,32009,"file1288"
30721,442,16,8,32044,"file1323"
30721,443,16,8,32115,"file1394"
30721,444,16,8,32166,"file1445"
30721,445,16,8,32186,"file1465"
30721,446,336,8,32210,"file1489"
30721,448,32,7,31352,"file631"
30721,449,32,7,31313,"file592"
30721,450,48,7,31303,"file582"
30721,451,32,7,31264,"file543"
30721,452,16,7,31288,"file567"
30721,453,48,7,31268,"file547"
30721,454,16,7,31426,"file705"
30721,455,16,7,31583,"file862"
30721,456,16,7,31640,"file919"
30721,457,16,8,31726,"file1005"
30721,458,16,8,31731,"file1010"
30721,459,16,8,31741,"file1020"
30721,460,16,8,31754,"file1033"
30721,461,16,8,31769,"file1048"
30721,462,16,8,31804,"file1083"
30721,463,16,8,31819,"file1098"
30721,464,16,8,31864,"file1143"
30721,465,16,8,31882,"file1161"
30721,466,16,8,31885,"file1164"
30721,467,16,8,31902,"file1181"
30721,468,16,8,31979,"file1258"
30721,469,16,8,32008,"file1287"
30721,470,16,8,32016,"file1295"
30721,471,16,8,32025,"file1304"
30721,472,464,8,32184,"file1463"
30721,474,48,7,31281,"file560"
30721,475,32,7,31316,"file595"
30721,476,64,7,31325,"file604"
30721,477,16,7,31457,"file736"
30721,478,16,7,31471,"file750"
30721,479,16,7,31479,"file758"
30721,480,16,7,31481,"file760"
30721,481,16,7,31486,"file765"
30721,482,16,7,31501,"file780"
30721,483,16,7,31600,"file879"
30721,484,16,7,31662,"file941"
30721,485,16,7,31709,"file988"
30721,486,16,8,31744,"file1023"
30721,487,16,8,31798,"file1077"
30721,488,16,8,31828,"file1107"
30721,489,16,8,31840,"file1119"
30721,490,16,8,31849,"file1128"
30721,491,16,8,31850,"file1129"
30721,492,16,8,31873,"file1152"
30721,493,16,8,31884,"file1163"
30721,494,16,8,31968,"file1247"
30721,495,16,8,31999,"file1278"
30721,496,16,8,32019,"file1298"
30721,497,16,8,32029,"file1308"
30721,498,16,8,32056,"file1335"
30721,499,16,8,32156,"file1435"
30721,500,416,8,32196,"file1475"
30721,501,64,7,31382,"file661"
30721,502,48,7,31335,"file614"
30721,503,16,7,31413,"file692"
30721,504,16,7,31271,"file550"
30721,505,80,7,31312,"file591"
30721,506,16,7,31246,"file525"
30721,507,16,7,31495,"file774"
30721,508,16,7,31516,"file795"
30721,509,16,7,31519,"file798"
30721,510,16,7,31539,"file818"
30721,511,16,7,31596,"file875"
30721,512,16,7,31617,"file896"
30721,513,16,7,31667,"file946"
30721,514,16,7,31676,"file955"
30721,515,16,7,31686,"file965"
30721,516,16,7,31689,"file968"
30721,517,16,7,31700,"file979"
30721,518,16,8,31780,"file1059"
30721,519,16,8,31799,"file1078"
30721,520,16,8,31816,"file1095"
30721,521,16,8,31854,"file1133"
30721,522,16,8,31888,"file1167"
30721,523,16,8,31917,"file1196"
30721,524,16,8,32067,"file1346"
30721,525,16,8,32078,"file1357"
30721,526,16,8,32082,"file1361"
30721,527,16,8,32099,"file1378"
30721,528,16,8,32109,"file1388"
30721,529,16,8,32128,"file1407"
30721,530,16,8,32130,"file1409"
30721,531,16,8,32167,"file1446"
30721,532,384,8,32169,"file1448"
30721,533,16,7,31306,"file585"
30721,534,80,7,31294,"file573"
30721,535,96,7,31263,"file542"
30721,536,48,7,31240,"file519"
30721,537,32,7,31358,"file637"
30721,538,16,7,31421,"file700"
30721,539,16,7,31383,"file662"
30721,540,160,7,31245,"file524"
30721,541,48,7,31250,"file529"
30721,542,16,7,31490,"file769"
30721,543,16,7,31544,"file823"
30721,544,16,7,31560,"file839"
30721,545,16,7,31688,"file967"
30721,546,16,7,31701,"file980"
30721,547,16,7,31710,"file989"
30721,548,16,7,31719,"file998"
30721,549,16,8,31729,"file1008"
30721,550,16,8,31738,"file1017"
30721,551,16,8,31758,"file1037"
30721,552,16,8,31771,"file1050"
30721,553,16,8,31774,"file1053"
30721,554,16,8,31775,"file1054"
30721,555,16,8,31860,"file1139"
30721,556,16,8,31861,"file1140"
30721,557,16,8,31948,"file1227"
30721,558,16,8,31959,"file1238"
30721,559,16,8,31970,"file1249"
30721,560,16,8,32012,"file1291"
30721,561,16,8,32041,"file1320"
30721,562,16,8,32049,"file1328"
30721,563,16,8,32057,"file1336"
30721,564,16,8,32072,"file1351"
30721,565,16,8,32081,"file1360"
30721,566,16,8,32085,"file1364"
30721,567,16,8,32101,"file1380"
30721,568,16,8,32102,"file1381"
30721,569,16,8,32150,"file1429"
30721,570,16,8,32171,"file1450"
30721,571,16,8,32179,"file1458"
30721,572,16,8,32182,"file1461"
30721,573,16,8,32215,"file1494"
30721,574,16,7,31511,"file790"
30721,575,32,7,31440,"file719"
30721,576,16,7,31428,"file707"
30721,577,16,7,31350,"file629"
30721,578,112,7,31522,"file801"
30721,579,16,7,31409,"file688"
30721,580,16,7,31452,"file731"
30721,581,16,7,31247,"file526"
30721,582,16,7,31364,"file643"
30721,583,16,7,31527,"file806"
30721,584,16,7,31572,"file851"
30721,585,16,7,31605,"file884"
30721,586,16,7,31687,"file966"
30721,587,16,7,31690,"file969"
30721,588,16,7,31702,"file981"
30721,589,16,8,31747,"file1026"
30721,590,16,8,31757,"file1036"
30721,591,16,8,31811,"file1090"
30721,592,16,8,31851,"file1130"
30721,593,16,8,31897,"file1176"
30721,594,16,8,31955,"file1234"
30721,595,16,8,31969,"file1248"
30721,596,16,8,31992,"file1271"
30721,597,16,8,32006,"file1285"
30721,598,16,8,32092,"file1371"
30721,599,16,8,32147,"file1426"
30721,600,16,8,32165,"file1444"
30721,601,480,8,32198,"file1477"
30721,603,32,7,31367,"file646"
30721,604,32,7,31505,"file784"
30721,605,16,7,31406,"file685"
30721,606,96,7,31410,"file689"
30721,607,16,7,31417,"file696"
30721,608,48,7,31305,"file584"
30721,609,16,7,31565,"file844"
30721,610,16,7,31609,"file888"
30721,611,16,7,31633,"file912"
30721,612,16,7,31637,"file916"
30721,613,16,7,31645,"file924"
30721,614,16,7,31669,"file948"
30721,615,16,7,31685,"file964"
30721,616,16,7,31698,"file977"
30721,617,16,8,31753,"file1032"
30721,618,16,8,31801,"file1080"
30721,619,16,8,31964,"file1243"
30721,620,16,8,31987,"file1266"
30721,621,16,8,32086,"file1365"
30721,622,16,8,32126,"file1405"
30721,623,16,8,32172,"file1451"
30721,624,496,8,32217,"file1496"
30721,625,16,7,31513,"file792"
30721,626,32,7,31363,"file642"
30721,627,16,7,31248,"file527"
30721,628,32,7,31524,"file803"
30721,629,64,7,31459,"file738"
30721,630,16,7,31391,"file670"
30721,631,32,7,31346,"file625"
30721,632,16,7,31347,"file626"
30721,633,16,7,31636,"file915"
30721,634,32,7,31612,"file891"
30721,635,32,7,31327,"file606"
30721,636,32,7,31594,"file873"
30721,637,16,7,31321,"file600"
30721,638,16,7,31651,"file930"
30721,639,16,7,31405,"file684"
30721,640,32,7,31460,"file739"
30721,641,16,7,31236,"file515"
30721,642,64,7,31558,"file837"
30721,643,16,7,31283,"file562"
30721,644,16,7,31692,"file971"
30721,645,16,7,31699,"file978"
30721,646,16,7,31716,"file995"
30721,647,16,8,31750,"file1029"
30721,648,16,8,31781,"file1060"
30721,649,16,8,31822,"file1101"
30721,650,16,8,31838,"file1117"
30721,651,16,8,31853,"file1132"
30721,652,16,8,31893,"file1172"
30721,653,16,8,31914,"file1193"
30721,654,16,8,31927,"file1206"
30721,655,16,8,31928,"file1207"
30721,656,16,8,32002,"file1281"
30721,657,16,8,32033,"file1312"
30721,658,16,8,32038,"file1317"
30721,659,16,8,32040,"file1319"
30721,660,16,8,32051,"file1330"
30721,661,16,8,32059,"file1338"
30721,662,16,8,32076,"file1355"
30721,663,208,8,32136,"file1415"
30721,665,48,7,31420,"file699"
30721,666,112,7,31418,"file697"
30721,667,16,7,31269,"file548"
30721,668,16,7,31446,"file725"
30721,669,32,7,31578,"file857"
30721,670,112,7,31461,"file740"
30721,671,16,7,31334,"file613"
30721,672,16,7,31328,"file607"
30721,673,16,7,31455,"file734"
30721,674,32,7,31272,"file551"
30721,675,80,7,31226,"file505"
30721,676,16,8,31773,"file1052"
30721,677,16,8,31832,"file1111"
30721,678,16,8,31856,"file1135"
30721,679,16,8,31901,"file1180"
30721,680,16,8,31939,"file1218"
30721,681,16,8,31945,"file1224"
30721,682,16,8,31977,"file1256"
30721,683,16,8,31995,"file1274"
30721,684,16,8,32135,"file1414"
30721,685,16,8,32141,"file1420"
30721,686,16,8,32146,"file1425"
30721,687,16,8,32187,"file1466"
30721,688,320,8,32197,"file1476"
30721,690,16,8,31745,"file1024"
30721,691,32,8,31826,"file1105"
30721,692,32,7,31242,"file521"
30721,693,16,7,31393,"file672"
30721,694,16,7,31557,"file836"
30721,695,48,7,31591,"file870"
30721,696,16,7,31582,"file861"
30721,697,16,7,31441,"file720"
30721,698,16,7,31472,"file751"
30721,699,32,7,31563,"file842"
30721,700,16,7,31318,"file597"
30721,701,16,7,31643,"file922"
30721,702,16,7,31419,"file698"
30721,703,32,7,31449,"file728"
30721,704,16,7,31368,"file647"
30721,705,16,7,31482,"file761"
30721,706,16,7,31666,"file945"
30721,707,16,7,31696,"file975"
30721,708,16,7,31566,"file845"
30721,709,32,7,31362,"file641"
30721,710,16,7,31336,"file615"
30721,711,16,7,31311,"file590"
30721,712,16,8,31841,"file1120"
30721,713,16,8,31865,"file1144"
30721,714,16,8,31881,"file1160"
30721,715,16,8,31935,"file1214"
30721,716,16,8,32065,"file1344"
30721,717,16,8,32088,"file1367"
30721,718,16,8,32113,"file1392"
30721,719,400,8,32173,"file1452"
30721,720,16,8,31736,"file1015"
30721,721,32,7,31650,"file929"
30721,722,64,7,31499,"file778"
30721,723,16,7,31254,"file533"
30721,724,16,7,31451,"file730"
30721,725,16,7,31388,"file667"
30721,726,16,7,31608,"file887"
30721,727,96,8,31824,"file1103"
30721,728,16,8,31823,"file1102"
30721,729,16,7,31241,"file520"
30721,730,32,7,31680,"file959"
30721,731,16,8,31740,"file1019"
30721,732,16,8,31732,"file1011"
30721,733,16,7,31595,"file874"
30721,734,32,7,31532,"file811"
30721,735,16,7,31360,"file639"
30721,736,16,8,31734,"file1013"
30721,737,16,7,31340,"file619"
30721,738,16,7,31249,"file528"
30721,739,32,7,31223,"file502"
30721,740,16,8,31871,"file1150"
30721,741,16,8,32001,"file1280"
30721,742,16,8,32066,"file1345"
30721,743,16,8,32075,"file1354"
30721,744,16,8,32083,"file1362"
30721,745,16,8,32175,"file1454"
30721,746,16,8,32181,"file1460"
30721,747,16,8,32201,"file1480"
30721,748,384,8,32208,"file1487"
